INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,BIOCONCENTRATION_FACTOR_TEST_PRED,BOILING_POINT_DEGC_TEST_PRED,48HR_DAPHNIA_LC50_MOL/L_TEST_PRED,DENSITY_G/CM^3_TEST_PRED,DEVTOX_TEST_PRED,96HR_FATHEAD_MINNOW_MOL/L_TEST_PRED,FLASH_POINT_DEGC_TEST_PRED,MELTING_POINT_DEGC_TEST_PRED,AMES_MUTAGENICITY_TEST_PRED,ORAL_RAT_LD50_MOL/KG_TEST_PRED,SURFACE_TENSION_DYN/CM_TEST_PRED,THERMAL_CONDUCTIVITY_MW/(M*K)_TEST_PRED,TETRAHYMENA_PYRIFORMIS_IGC50_MOL/L_TEST_PRED,VISCOSITY_CP_CP_TEST_PRED,VAPOR_PRESSURE_MMHG_TEST_PRED,WATER_SOLUBILITY_MOL/L_TEST_PRED,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,OPERA_PKAA_OPERA_PRED,OPERA_PKAB_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
11141176,CASRN,DTXSID0037497,Azadirachtin,DTXCID8017497,11141-17-6,FTNJWQUOZFUQQJ-NDAWSKJSSA-N,"Dimethyl (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-(acetyloxy)-3,5-dihydroxy-4-[(1aR,2S,3aS,6aS,7S,7aS)-6a-hydroxy-7a-methyl-3a,6a,7,7a-tetrahydro-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-4-
methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H,7H-naphtho[1,8a-c:4,5-b'c']difuran-5,10a(8H)-dicarboxylate",C35H44O16,720.721,720.262935337,N/A,691.604,3.38844E-06,1.591,N/A,N/A,410.011,232.164,0.267,4.52898E-05,N/A,N/A,N/A,N/A,5.98412E-15,0.0005188,N/A,N/A,136.253,459.092,N/A,N/A,9.52564,N/A,N/A,156.503,N/A,N/A,6.72951E-11,N/A
68038711,CASRN,DTXSID6044147,Bacillus thuringiensis,N/A,68038-71-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
149877418,CASRN,DTXSID5032525,Bifenazate,DTXCID3012525,149877-41-8,VHLKTXFWDRXILV-UHFFFAOYSA-N,"Propan-2-yl 2-(4-methoxy[1,1'-biphenyl]-3-yl)hydrazine-1-carboxylate",C17H20N2O3,300.358,300.147392512,36.6438,378.503,8.97429E-06,1.188,0.615,5.7544E-06,190.087,143.155,0.751,0.00659174,N/A,N/A,9.52796E-06,N/A,5.29663E-08,2.63633E-05,1.70067E-11,46.4627,3.53994,306.757,7.13473E-10,0.215005,9.23541,1746.67,3.16535,122.032,N/A,N/A,7.43676E-08,9.33241E-06
82657043,CASRN,DTXSID9020160,Bifenthrin,DTXCID9032402,82657-04-3,OMFRMAHOUUJSGP-IRHGGOMRSA-N,"(2-Methyl[1,1'-biphenyl]-3-yl)methyl (1R,3R)-3-[(1Z)-2-chloro-3,3,3-trifluoroprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate",C23H22ClF3O2,422.87,422.1260421,381.944,411.331,1.23027E-08,1.262,0.781,7.01455E-09,210.237,61.058,0.392,0.000136144,N/A,N/A,N/A,N/A,1.20781E-07,4.97737E-08,3.31994E-11,4990.65,3.54377,370.919,4.85349E-08,3.64746,10.4688,223091,6.18611,68.9916,N/A,N/A,1.79489E-07,5.06325E-08
63252,CASRN,DTXSID9020247,"1-Naphthalenol, 1-(N-methylcarbamate)",DTXCID10247,63-25-2,CVXBEEMKQHEXEN-UHFFFAOYSA-N,Naphthalen-1-yl methylcarbamate,C12H11NO2,201.225,201.078978598,4.69894,311.019,4.33511E-06,1.131,0.784,2.24905E-05,148.896,106.447,0.655,0.00146893,N/A,N/A,0.000118304,29.4442,5.62341E-06,0.000414954,1.41185E-11,8.88763,3.53203,314.943,1.38246E-08,0.0661502,9.12776,250.472,2.35802,144.908,N/A,N/A,1.3637E-06,0.00031257
1563662,CASRN,DTXSID9020249,Carbofuran,DTXCID70249,1563-66-2,DUEPRVBVGDRKAG-UHFFFAOYSA-N,"2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl methylcarbamate",C12H15NO3,221.256,221.105193347,11.5878,319.001,4.19759E-06,1.115,0.767,6.57658E-05,166.145,118.814,0.698,0.000269153,N/A,N/A,0.000514044,25.7632,3.40408E-06,0.00188365,5.24738E-11,2.8901,4.47288,285.117,2.74505E-09,0.625898,9.03678,56.3325,1.97375,150.869,N/A,N/A,4.85143E-06,0.00174481
500008457,CASRN,DTXSID2044345,Chlorantraniliprole,DTXCID0024345,500008-45-7,PSOVNZZNOMJUBI-UHFFFAOYSA-N,3-Bromo-N-[4-chloro-2-methyl-6-(methylcarbamoyl)phenyl]-1-(3-chloropyridin-2-yl)-1H-pyrazole-5-carboxamide,C18H14BrCl2N5O2,483.15,480.970793,13.9316,549.538,5.37032E-06,1.646,0.674,1.41579E-07,334.41,226.903,0.342,0.00528445,N/A,N/A,N/A,N/A,3.37287E-11,1.87499E-06,1.67084E-11,116.802,4.79476,327.345,5.46873E-11,0.196498,9.68259,96.7159,3.59054,195.835,N/A,N/A,1.63776E-10,2.07831E-06
54593838,CASRN,DTXSID2032344,Chlorethoxyfos,DTXCID0012344,54593-83-8,XFDJMIHUAHSGKG-UHFFFAOYSA-N,"O,O-Diethyl O-(1,2,2,2-tetrachloroethyl) phosphorothioate",C6H11Cl4O3PS,335.98,333.8920632,145.881,N/A,4.59198E-09,1.535,0.52,5.00035E-06,159.515,-0.356,0.147,N/A,N/A,N/A,N/A,N/A,0.00124451,4.64515E-05,3.02338E-11,1103.47,4.72753,288.359,8.32047E-06,1.57562,8.95373,3971.22,4.58833,-1.16017,N/A,N/A,0.000795602,9.50147E-07
76062,CASRN,DTXSID0020315,Trichloronitromethane,DTXCID00315,76-06-2,LFHISGNCFUNFFM-UHFFFAOYSA-N,Trichloro(nitro)methane,CCl3NO2,164.37,162.8994613,3.29,116.58,0.00707946,1.61,0.59,0.00011749,45.39,1.71,0.82,0.00245471,30.67,131.08,6.0256E-05,1.14815,7.94328,0.0323594,4.96914E-15,19.1064,4.62777,112.163,0.00206106,2.61812,3.07711,61.6589,2.08833,-63.9305,N/A,N/A,24.0246,0.0180425
2921882,CASRN,DTXSID4020458,Chlorpyrifos,DTXCID80458,2921-88-2,SBPBAQFWLVIOKP-UHFFFAOYSA-N,"O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",C9H11Cl3NO3PS,350.57,348.9262845,380.189,N/A,8.29851E-09,1.486,0.595,8.09096E-07,179.494,44.557,-0.097,0.000304789,N/A,N/A,N/A,N/A,3.08319E-05,2.36048E-06,1.4823E-11,1515.77,4.74463,364.076,2.91816E-06,5.88563,10.5681,5000.97,4.95863,41.9988,N/A,N/A,2.03147E-05,3.29321E-06
210880925,CASRN,DTXSID2034465,Clothianidin,DTXCID0014465,210880-92-5,PGOOBECODWQEAB-UHFFFAOYSA-N,"N-[(2-Chloro-1,3-thiazol-5-yl)methyl]-N'-methyl-N''-nitroguanidine",C6H8ClN5O2S,249.67,249.0087234,N/A,N/A,N/A,1.698,0.597,N/A,204.141,154.339,0.998,0.00239332,N/A,N/A,N/A,N/A,N/A,0.00200447,1.04065E-11,14.1743,3.55227,326.576,1.87473E-09,0.23457,8.06805,6.41952,0.701681,187.451,N/A,N/A,1.62319E-07,0.00135043
400882077,CASRN,DTXSID8058089,Cyflumetofen,DTXCID4031857,400882-07-7,AWSZRJQNBMEZOI-UHFFFAOYSA-N,2-Methoxyethyl 2-(4-tert-butylphenyl)-2-cyano-3-oxo-3-[2-(trifluoromethyl)phenyl]propanoate,C24H24F3NO4,447.454,447.165742746,208.93,440.888,1.04472E-07,1.239,0.973,7.34514E-08,255.789,75.77,0.405,0.000261818,N/A,N/A,N/A,N/A,1.6293E-08,2.65461E-06,1.3847E-11,44.8761,4.45301,399.789,3.86783E-09,7.84836,11.7556,104334,5.29692,74.3686,N/A,N/A,8.48928E-09,6.32485E-08
68359375,CASRN,DTXSID5035957,Cyfluthrin,DTXCID6028078,68359-37-5,QQODLKZGRKWIFG-UHFFFAOYSA-N,"Cyano(4-fluoro-3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H18Cl2FNO3,434.29,433.064777,928.966,442.743,1.18304E-09,1.344,0.873,3.155E-09,272.713,75.194,0.002,0.00153109,N/A,N/A,N/A,N/A,6.09537E-10,5.37032E-08,3.39077E-11,414.328,3.35162,424.372,4.45421E-09,2.41845,11.705,99888.1,5.95213,60.1236,N/A,N/A,1.52186E-10,6.74411E-09
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76703-62-3,CASRN,DTXSID1034501,gamma-Cyhalothrin,DTXCID5012559,76703-62-3,ZXQYGBMAQZUVMI-GCMPRSNUSA-N,"(S)-Cyano(3-phenoxyphenyl)methyl (1R,3R)-3-[(1Z)-2-chloro-3,3,3-trifluoroprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate",C23H19ClF3NO3,449.85,449.1005557,342.768,431.019,2.74157E-09,1.347,0.956,3.26588E-09,268.133,66.094,-0.114,0.000820352,N/A,N/A,N/A,N/A,3.10456E-09,7.09578E-08,3.39547E-11,133.562,3.54485,422.641,1.12442E-08,9.66227,11.6907,181452,6.7988,49.3639,N/A,N/A,7.49911E-09,2.20272E-09
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
91465-08-6,CASRN,DTXSID7032559,lambda-Cyhalothrin,DTXCID00196593,91465-08-6,ZXQYGBMAQZUVMI-GCMPRSNUSA-N,"(R)-Cyano(3-phenoxyphenyl)methyl (1S,3S)-3-[(1Z)-2-chloro-3,3,3-trifluoroprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate",C23H19ClF3NO3,449.85,449.1005557,342.768,431.019,2.54683E-09,1.347,0.956,3.26588E-09,268.133,69.683,-0.114,0.00117761,N/A,N/A,N/A,N/A,2.05116E-09,7.09578E-08,3.39547E-11,133.562,3.54485,422.641,1.12442E-08,9.66227,11.6907,181452,6.7988,49.3639,N/A,N/A,7.49911E-09,2.20272E-09
52315078,CASRN,DTXSID1023998,Cypermethrin,DTXCID003998,52315-07-8,KAATUXNTWXVJKI-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.2856E-09,1.292,0.877,5.76766E-09,268.529,82.346,0.163,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
333415,CASRN,DTXSID9020407,Diazinon,DTXCID50407,333-41-5,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"O,O-Diethyl O-[6-methyl-2-(propan-2-yl)pyrimidin-4-yl] phosphorothioate",C12H21N2O3PS,304.34,304.101050716,94.189,N/A,6.10942E-09,1.17,0.609,9.7499E-06,172.928,2.942,0.26,0.000586138,N/A,N/A,N/A,N/A,7.6913E-05,7.39605E-05,1.75978E-11,70.7854,4.75886,343.403,1.13336E-07,1.17708,9.83215,561.251,3.80885,19.9722,N/A,N/A,8.98517E-05,0.00015535
26952238,CASRN,DTXSID00891738,Dichloro-1-propene,N/A,26952-23-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
542756,CASRN,DTXSID1022057,"1,3-Dichloropropene",DTXCID501307,542-75-6,UOORRWUZONOOLO-UHFFFAOYSA-N,"1,3-Dichloroprop-1-ene",C3H4Cl2,110.97,109.9690055,12.3027,97.43,0.000297167,1.202,0.342,0.000187499,32.676,-51.567,1.133,0.00398107,N/A,130.754,N/A,0.514044,41.9759,0.0229087,1.12093E-11,7.94442,5.37147,109.076,0.0023686,0.0860193,3.10178,46.2635,2.03987,-49.8496,N/A,N/A,31.1066,0.0179152
141662,CASRN,DTXSID9023914,Dicrotophos,DTXCID003914,141-66-2,VEENJGZXVHKXNB-VOTSOKGWSA-N,(2E)-4-(Dimethylamino)-4-oxobut-2-en-2-yl dimethyl phosphate,C8H16NO5P,237.192,237.076609617,1.64437,299.282,1.50661E-07,1.149,0.694,0.000576766,140.784,1.814,0.421,2.99916E-05,N/A,156.061,0.0047863,10.7895,0.000208449,0.0542001,2.7784E-11,0.922621,4.13853,309.891,5.04106E-11,0.310396,7.37958,45.6565,0.000299434,-16.0635,N/A,N/A,0.00015999,4.20595
35367385,CASRN,DTXSID1024049,Diflubenzuron,DTXCID204049,35367-38-5,QQQYTWIFVNKMRW-UHFFFAOYSA-N,"N-[(4-Chlorophenyl)carbamoyl]-2,6-difluorobenzamide",C14H9ClF2N2O2,310.68,310.0320616,29.7852,414.58,1.50661E-06,1.501,0.872,4.76431E-06,246.27,203.265,0.326,0.00591562,N/A,N/A,N/A,N/A,4.51856E-09,1.21619E-06,1.05917E-11,158.674,3.5341,263.086,7.99013E-11,0.259159,9.39837,6742.19,3.87716,238.964,N/A,N/A,8.96007E-10,4.01475E-07
35367-31-8,CASRN,DTXSID8042262,Penfluron,DTXCID6022262,35367-31-8,JTHMHWAHAKLCKT-UHFFFAOYSA-N,"2,6-Difluoro-N-{[4-(trifluoromethyl)phenyl]carbamoyl}benzamide",C15H9F5N2O2,344.241,344.058418353,45.7088,398.774,2.91743E-06,1.515,0.976,3.45144E-06,257.438,177.515,0.003,0.00436516,N/A,N/A,N/A,N/A,3.68129E-08,6.69885E-07,1.38309E-11,41.7557,3.54653,244.943,1.18447E-11,0.599336,9.29691,2802.26,3.50692,215.915,N/A,N/A,2.08896E-10,1.67749E-07
60515,CASRN,DTXSID7020479,Dimethoate,DTXCID50479,60-51-5,MCWXGJITAZMZEV-UHFFFAOYSA-N,"O,O-Dimethyl S-[2-(methylamino)-2-oxoethyl] phosphorodithioate",C5H12NO3PS2,229.25,228.999622596,3.70681,N/A,2.81838E-07,1.255,0.724,4.53942E-05,136.293,32.048,0.366,0.000465586,N/A,N/A,N/A,N/A,2.48313E-05,0.0171002,1.43227E-11,1.58793,82.443,308.682,2.05671E-08,0.0977548,9.91783,15.8484,0.780537,51.9376,N/A,N/A,1.87383E-05,0.139206
20253-72-9,CASRN,DTXSID40894980,Potassium O-methyl S-[2-(methylamino)-2-oxoethyl] phosphorodithioate,DTXCID401324536,20253-72-9,DYCAFCJNKMZRNF-UHFFFAOYSA-M,Potassium O-methyl S-[2-(methylamino)-2-oxoethyl] phosphorodithioate,C4H9KNO3PS2,253.31,252.93985399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.43314E-11,1.68471,13.3659,334.053,2.38483E-08,0.109097,9.42049,15.9932,-2.88288,149.758,N/A,N/A,5.61346E-06,0.144498
298044,CASRN,DTXSID0022018,Disulfoton,DTXCID702018,298-04-4,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,"O,O-Diethyl S-[2-(ethylsulfanyl)ethyl] phosphorodithioate",C8H19O2PS3,274.39,274.028480372,47.863,N/A,3.39625E-08,1.174,-0.723,5.94292E-06,142.642,-14.615,-0.03,1.75388E-05,N/A,N/A,N/A,N/A,0.000137404,0.000142561,4.51126E-11,218.225,142.53,313.428,4.77287E-06,1.07086,9.36263,1654.28,4.0184,-24.9887,N/A,N/A,9.80382E-05,6.60893E-05
24970706,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24970605,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
126-75-0,CASRN,DTXSID9037535,Demeton-S,DTXCID202306,126-75-0,GRPRVIYRYGLIJU-UHFFFAOYSA-N,"O,O-Diethyl S-[2-(ethylsulfanyl)ethyl] phosphorothioate",C8H19O3PS2,258.33,258.051323818,17.5388,N/A,2.96483E-07,1.163,-0.293,1.10662E-05,124.303,-14.937,0.181,2.43781E-05,N/A,N/A,N/A,N/A,0.000207491,0.0198153,3.5361E-11,2.21115,4.90618,286.759,4.30386E-07,0.354724,8.99173,70.9472,2.00706,-13.6808,N/A,N/A,0.000148759,0.00775772
66230044,CASRN,DTXSID4032667,Esfenvalerate,DTXCID2012667,66230-04-4,NYPJDWWKZLNGGM-RPWUZVMVSA-N,(S)-Cyano(3-phenoxyphenyl)methyl (2S)-2-(4-chlorophenyl)-3-methylbutanoate,C25H22ClNO3,419.91,419.1288213,240.991,456.288,3.08319E-09,1.223,0.75,6.95024E-09,285.904,85.445,0.3,0.000693426,N/A,152.593,5.97035E-07,N/A,1.30918E-09,2.82488E-07,2.50205E-11,707.188,3.54557,434.889,8.2251E-08,4.89496,11.6877,5415.87,6.1996,52.3713,N/A,N/A,1.50119E-09,3.05987E-09
13194484,CASRN,DTXSID4032611,Ethoprop,DTXCID2012611,13194-48-4,VJYFKVYYMZPMAB-UHFFFAOYSA-N,"O-Ethyl S,S-dipropyl phosphorodithioate",C8H19O2PS2,242.33,242.056409198,33.4965,N/A,1.16145E-07,1.125,0.477,3.89942E-06,135.745,-13.497,-0.038,0.000129122,N/A,N/A,N/A,N/A,0.000234963,0.00295121,4.25202E-11,20.3949,140.677,286.402,1.47709E-05,0.105491,8.6381,71.004,3.58788,-12.909,N/A,N/A,0.000380384,0.00370198
153233911,CASRN,DTXSID8034586,Etoxazole,DTXCID6014586,153233-91-1,IXSZQYVWNJNRAL-UHFFFAOYSA-N,"4-(4-tert-Butyl-2-ethoxyphenyl)-2-(2,6-difluorophenyl)-4,5-dihydro-1,3-oxazole",C21H23F2NO2,359.417,359.169685311,348.337,355.778,3.92645E-07,1.186,0.734,9.4189E-08,222.422,100.228,0.162,0.00251189,N/A,N/A,N/A,N/A,1.59956E-07,4.9204E-06,1.73647E-11,2393.52,4.44981,365.38,5.91147E-07,0.987746,9.81979,1582.27,3.76241,101.456,N/A,N/A,1.64816E-08,2.03085E-07
13356086,CASRN,DTXSID7032391,Fenbutatin oxide,DTXCID5012391,13356-08-6,HOXINJBQVZWYGZ-UHFFFAOYSA-N,Hexakis(2-methyl-2-phenylpropyl)distannoxane,C60H78OSn2,1052.703,1054.409671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
134098616,CASRN,DTXSID7032557,Fenpyroximate,DTXCID0012550,134098-61-6,YYJNOYZRYGDPNH-MFKUBSTISA-N,"tert-Butyl 4-[({(E)-[(1,3-dimethyl-5-phenoxy-1H-pyrazol-4-yl)methylidene]amino}oxy)methyl]benzoate",C24H27N3O4,421.497,421.200156361,N/A,N/A,N/A,N/A,0.604,N/A,N/A,N/A,0.136,0.00064121,N/A,N/A,N/A,N/A,2.22844E-08,N/A,1.7413E-11,129.729,4.25601,353.084,8.15127E-08,3.56578,11.737,69821.1,5.00847,102.069,N/A,N/A,5.61295E-08,4.38199E-08
120068373,CASRN,DTXSID4034609,Fipronil,DTXCID2014609,120068-37-3,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethanesulfinyl)-1H-pyrazole-3-carbonitrile",C12H4Cl2F6N4OS,437.14,435.9387063,N/A,N/A,5.4325E-07,1.913,N/A,1.95884E-08,249.86,172.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.5013E-05,1.45375E-11,5.12794,3.54338,336.486,9.15826E-09,0.618058,10.5369,411.369,3.99786,200.487,N/A,N/A,2.77204E-09,6.166E-06
205650-69-7,CASRN,DTXSID60873419,Fipronil amide,DTXCID901011710,205650-69-7,OPPWTDFHAFPGOT-UHFFFAOYSA-N,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethanesulfinyl)-1H-pyrazole-3-carboxamide",C12H6Cl2F6N4O2S,455.16,453.949271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.94647E-12,7.19284,4.65635,337.298,1.47564E-11,0.841528,9.49591,174.443,2.98712,188.195,N/A,N/A,3.07038E-10,0.000179825
272451657,CASRN,DTXSID4047672,Flubendiamide,DTXCID2027672,272451-65-7,ZGNITFSDLCMLGI-UHFFFAOYSA-N,"N~1~-[4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methylphenyl]-3-iodo-N~2~-[1-(methanesulfonyl)-2-methylpropan-2-yl]benzene-1,2-dicarboxamide",C23H22F7IN2O4S,682.39,682.02332,43.1519,574.73,N/A,1.939,1.367,2.71019E-08,329.682,218.245,0.564,N/A,N/A,N/A,N/A,N/A,9.35406E-11,1.35831E-07,1.7621E-11,113.003,3.5462,456.509,1.42562E-10,1.54545,9.65353,255883,5.72169,203.146,N/A,N/A,3.28933E-10,4.27618E-08
951659408,CASRN,DTXSID10872811,Flupyradifurone,DTXCID60820387,951659-40-8,QOIYTRGFOFZNKF-UHFFFAOYSA-N,"4-{[(6-Chloropyridin-3-yl)methyl](2,2-difluoroethyl)amino}furan-2(5H)-one",C12H11ClF2N2O2,288.68,288.0477116,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.44807E-11,26.6011,4.87517,331.049,6.81868E-10,0.80153,8.6083,326.765,1.11119,109.755,N/A,N/A,1.30109E-06,0.00117045
944229,CASRN,DTXSID2024113,Fonofos,DTXCID104113,944-22-9,KVGLBTYUCJYMND-UHFFFAOYSA-N,O-Ethyl S-phenyl ethylphosphonodithioate,C10H15OPS2,246.32,246.030194449,86.6962,249.951,8.05378E-08,1.175,0.368,7.6913E-06,146.933,8.92,0.038,0.000121899,N/A,N/A,N/A,N/A,8.01678E-05,4.2462E-05,2.12863E-11,761.774,211.048,330.955,3.61223E-06,0.224659,8.98252,870.179,3.94092,80.3597,N/A,N/A,0.000336984,6.1693E-05
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
151438-54-9,CASRN,DTXSID60894962,Harpin Ea,N/A,151438-54-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78587050,CASRN,DTXSID7024299,Hexythiazox,DTXCID10196605,78587-05-0,XGWIJUOSCAQSSV-XHDPSFHLSA-N,"(4S,5S)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",C17H21ClN2O2S,352.88,352.1012268,41.4,N/A,5.11682E-06,1.367,0.723,N/A,234.843,104.495,0.498,N/A,N/A,N/A,N/A,N/A,8.01678E-09,4.46684E-06,1.38015E-11,144.804,35.0283,370.82,5.01031E-09,0.533748,10.3503,6153.81,2.90471,108.326,N/A,N/A,2.55642E-08,8.30358E-07
138261413,CASRN,DTXSID5032442,Imidacloprid,DTXCID3012442,138261-41-3,YWTYJOPNNQFBPC-UHFFFAOYSA-N,N-{(2E)-1-[(6-Chloropyridin-3-yl)methyl]imidazolidin-2-ylidene}nitramide,C9H10ClN5O2,255.66,255.0523023,N/A,N/A,N/A,1.597,0.805,N/A,210.485,162.027,0.912,0.00121619,N/A,N/A,N/A,N/A,N/A,0.00205589,1.31284E-11,14.9739,3.54366,322.948,1.9275E-10,0.0983106,8.83353,114.092,0.573492,144.038,N/A,N/A,4.35961E-09,0.00237766
105827-78-9,Integrated Source CAS-RN - WARNING: Synonym mapped to two or more chemicals,DTXSID5032442,Imidacloprid,DTXCID3012442,138261-41-3,YWTYJOPNNQFBPC-UHFFFAOYSA-N,N-{(2E)-1-[(6-Chloropyridin-3-yl)methyl]imidazolidin-2-ylidene}nitramide,C9H10ClN5O2,255.66,255.0523023,N/A,N/A,N/A,1.597,0.805,N/A,210.485,162.027,0.912,0.00121619,N/A,N/A,N/A,N/A,N/A,0.00205589,1.31284E-11,14.9739,3.54366,322.948,1.9275E-10,0.0983106,8.83353,114.092,0.573492,144.038,N/A,N/A,4.35961E-09,0.00237766
